ano,mes,sigla_uf,densidade
2018,5,PA,87.468320570725
2018,5,RJ,122.34094042714
2019,5,AC,87.244626207198
2019,5,MT,109.12624005011
2019,5,RJ,109.65879873846
2019,5,RO,97.426702147089
2019,5,MA,76.645825796671
2019,5,ES,95.713359319382
2019,5,PI,91.224405588429
2019,5,SP,108.74014052502
2019,5,PR,98.275292214592
2019,5,AP,86.478383207112
2019,5,MS,105.76381638727
2019,5,DF,123.60454136094
2019,5,AM,85.292937748783
2019,5,AL,83.033447493394
2019,5,PB,88.348468258194
2019,5,GO,107.82900441125
2019,5,SC,99.239968262287
2019,5,CE,88.080279437867
2019,5,BA,89.473831666612
2019,5,RS,104.64747888386
2019,5,RR,88.62146355677
2019,5,SE,89.621376916554
2019,5,PA,81.939008142013
2019,5,RN,91.027706157786
2019,5,MG,100.63469961164
2019,5,PE,94.926041674784
2019,5,TO,97.932908915665
2020,5,RJ,102.83358016299
2020,5,DF,114.76419343156
2020,5,TO,91.373136681701
2020,5,BA,85.130508414406
2020,5,MS,99.253000914722
2020,5,PE,89.094880638639
2020,5,SE,89.163943383553
2020,5,RR,85.873801713877
2020,5,RO,89.679809815865
2020,5,MT,101.1440203463
2020,5,AM,83.775286234102
2020,5,GO,99.702765064287
2020,5,AP,84.065973696128
2020,5,PR,93.817118605571
2020,5,RN,85.839782848041
2020,5,MG,97.624162853703
2020,5,PA,79.713700029002
2020,5,MA,72.633958057045
2020,5,PB,83.453061588148
2020,5,RS,98.589833614289
2020,5,AL,77.870812142663
2020,5,AC,83.674420450487
2020,5,ES,96.065892774937
2020,5,CE,82.600783742758
2020,5,SC,95.871531718733
2020,5,SP,106.82307684552
2020,5,PI,84.079503193637
2021,5,AP,88.073657448075
2021,5,SC,105.18509336502
2021,5,CE,97.642586569455
2021,5,DF,117.69537263158
2021,5,RR,84.714844078006
2021,5,SP,112.29285805436
2021,5,GO,102.34894300166
2021,5,PR,100.46722885792
2021,5,AM,88.606830217073
2021,5,BA,92.413584044723
2021,5,MG,101.20228251361
2021,5,ES,99.43986937175
2021,5,PB,92.150600218802
2021,5,PI,92.669405268355
2021,5,AL,83.92588130303
2021,5,RS,98.052949963201
2021,5,MT,104.05300860411
2021,5,SE,91.232832878073
2021,5,MA,81.947497244398
2021,5,RO,90.875833583826
2021,5,MS,99.63515263434
2021,5,PE,96.727249623334
2021,5,PA,85.429005223373
2021,5,TO,93.835678460215
2021,5,RN,92.46628270044
2021,5,AC,85.713886435543
2021,5,RJ,105.68032514215
2022,5,AP,89.739099124557
2022,5,MT,109.01188427785
2022,5,RR,89.211797528163
2022,5,SP,116.47699468449
2022,5,AC,88.655891213352
2022,5,AM,91.89336287279
2022,5,BA,97.559792660586
2022,5,SE,96.687284100657
2022,5,TO,97.321078063885
2022,5,ES,103.31056918959
2022,5,GO,106.10445524228
2022,5,PI,95.001444080637
2022,5,DF,117.30991411697
2022,5,PE,103.47200193327
2022,5,MS,102.77660373318
2022,5,PA,87.693474536762
2022,5,MA,84.256203673233
2022,5,RN,97.331379147368
2022,5,PR,103.82872698941
2022,5,RO,92.61385859356
2022,5,RS,101.09614594698
2022,5,CE,100.77305753535
2022,5,SC,109.47289715449
2022,5,RJ,109.06590711782
2022,5,PB,105.95573049123
2022,5,MG,104.6189499187
2022,5,AL,92.457547518818
2023,5,AM,93.181221336277
2023,5,ES,107.36324588116
2023,5,DF,120.22088213703
2023,5,SP,116.43972206591
2023,5,TO,98.040767232191
2023,5,MS,104.65313599594
2023,5,RN,92.365657039141
2023,5,RS,103.75098363992
2023,5,AC,98.268728931383
2023,5,BA,93.873122163841
2023,5,PA,88.211133086549
2023,5,PE,99.771399363336
2023,5,SC,105.48320470416
2023,5,MA,77.015364378541
2023,5,MT,107.36298903497
2023,5,PI,89.081732533953
2023,5,SE,94.707131471543
2023,5,MG,103.19766793624
2023,5,RJ,114.18869223404
2023,5,CE,95.96609888795
2023,5,RO,101.62224797219
2023,5,AL,89.962881025838
2023,5,PB,88.977945625796
2023,5,AP,101.63801894458
2023,5,PR,102.68778650183
2023,5,GO,106.10300616791
2023,5,RR,96.384741231772
2005,6,,
2005,6,RN,0.0
2005,6,PE,0.0
2005,6,RJ,0.0
2005,6,MG,0.0
2005,6,SC,0.0
2005,6,PA,0.0
2005,6,PI,0.0
2005,6,RS,0.0
2005,6,TO,0.0
2005,6,DF,0.0
2005,6,MS,0.0
2005,6,RR,0.0
2005,6,AM,0.0
2005,6,RO,0.0
2005,6,GO,0.0
2005,6,MT,0.0
2005,6,CE,0.0
2005,6,BA,0.0
2005,6,AL,0.0
2005,6,PR,0.0
2005,6,ES,0.0
2005,6,SE,0.0
2005,6,AP,0.0
2005,6,AC,0.0
2005,6,PB,0.0
2005,6,MA,0.0
2005,6,SP,0.0
2006,6,TO,0.0
2006,6,BA,0.0
2006,6,PA,0.0
2006,6,PB,0.0
2006,6,AL,0.0
2006,6,PE,0.0
2006,6,PR,0.0
2006,6,RO,0.0
2006,6,SE,0.0
2006,6,PI,0.0
2006,6,DF,0.0
2006,6,ES,0.0
2006,6,MS,0.0
2006,6,AC,0.0
2006,6,RN,0.0
2006,6,AP,0.0
2006,6,MA,0.0
2006,6,AM,0.0
2006,6,GO,0.0
2006,6,MG,0.0
2006,6,RS,0.0
2006,6,RJ,0.0
2006,6,SC,0.0
2006,6,CE,0.0
2006,6,,
2006,6,RR,0.0
2006,6,SP,0.0
2006,6,MT,0.0
2007,6,SC,0.0
2007,6,PI,0.0
2007,6,BA,0.0
2007,6,MT,0.0
2007,6,PE,0.0
2007,6,,
2007,6,PA,0.0
2007,6,MS,0.0
2007,6,ES,0.0
2007,6,PB,0.0
2007,6,RJ,0.0
2007,6,RS,0.0
2007,6,CE,0.0
2007,6,AL,0.0
2007,6,RR,0.0
2007,6,MA,0.0
2007,6,RN,0.0
2007,6,AM,0.0
2007,6,AC,0.0
2007,6,GO,0.0
2007,6,PR,0.0
2007,6,AP,0.0
2007,6,SP,0.0
2007,6,TO,0.0
2007,6,DF,0.0
2007,6,SE,0.0
2007,6,MG,0.0
2007,6,RO,0.0
2008,6,SE,0.0
2008,6,,
2008,6,RJ,0.0
2008,6,AC,0.0
2008,6,PE,0.0
2008,6,GO,0.0
2008,6,CE,0.0
2008,6,RS,0.0
2008,6,BA,0.0
2008,6,DF,0.0
2008,6,ES,0.0
2008,6,RO,0.0
2008,6,SC,0.0
2008,6,SP,0.0
2008,6,AL,0.0
2008,6,MS,0.0
2008,6,RN,0.0
2008,6,PR,0.0
2008,6,MG,0.0
2008,6,PB,0.0
2008,6,AM,0.0
2008,6,PA,0.0
2008,6,MT,0.0
2008,6,PI,0.0
2008,6,RR,0.0
2008,6,MA,0.0
2008,6,TO,0.0
2008,6,AP,0.0
2009,6,MS,101.9492666706
2009,6,PI,51.25161193539
2009,6,GO,90.745092041124
2009,6,PA,59.800944971196
2009,6,MG,83.229360578642
2009,6,AP,79.082920719416
2009,6,PB,63.951294899864
2009,6,AM,70.705271563583
2009,6,DF,151.87696653863
2009,6,PE,80.565842709699
2009,6,MT,92.142222486689
2009,6,SC,89.794529182315
2009,6,AL,68.111628341226
2009,6,RN,78.545597357739
2009,6,TO,71.993636905324
2009,6,RJ,99.290912089833
2009,6,RR,69.206580697364
2009,6,SE,80.624635510915
2009,6,PR,83.938027806733
2009,6,BA,64.517818387424
2009,6,CE,67.557005616336
2009,6,ES,90.317860997994
2009,6,SP,98.56633611413
2009,6,RO,83.237700911778
2009,6,RS,93.905444885748
2009,6,AC,73.148617868964
2009,6,MA,40.068200355275
2010,6,CE,80.530028221267
2010,6,TO,89.171093091527
2010,6,ES,101.50410114249
2010,6,RJ,107.44552816168
2010,6,SP,113.29686790601
2010,6,MA,51.799898164607
2010,6,GO,105.12464775661
2010,6,AC,84.10954781431
2010,6,PE,94.396190076656
2010,6,MS,112.52422158375
2010,6,RS,105.02385531854
2010,6,PR,96.474019363393
2010,6,AP,90.033657352512
2010,6,MG,94.128413348232
2010,6,AL,79.628295356179
2010,6,AM,83.190628546439
2010,6,BA,76.720193608631
2010,6,SC,101.10016060488
2010,6,MT,105.45005949978
2010,6,RN,93.676736017155
2010,6,PB,80.02377733339
2010,6,SE,94.826752172004
2010,6,RR,78.435298778882
2010,6,PA,71.331502152507
2010,6,RO,97.270414541122
2010,6,PI,68.231454619157
2010,6,DF,159.09370762423
2011,6,RR,92.757265044541
2011,6,TO,105.16211341976
2011,6,MT,119.78095114463
2011,6,AP,106.66561119359
2011,6,MA,68.420781260053
2011,6,PB,99.025548197173
2011,6,RO,117.12714148472
2011,6,PE,114.17261831139
2011,6,AM,101.10491290864
2011,6,DF,190.53662028823
2011,6,SC,113.04448025074
2011,6,GO,123.84519573309
2011,6,RJ,121.591765667
2011,6,ES,112.11237024005
2011,6,PA,89.307208195803
2011,6,PI,92.030650726664
2011,6,BA,101.58121200214
2011,6,MG,108.68698950316
2011,6,CE,97.634784802058
2011,6,SE,107.23282255417
2011,6,SP,129.41910342684
2011,6,MS,126.77123621492
2011,6,RN,110.73122167204
2011,6,PR,116.6962004786
2011,6,AL,97.215312703694
2011,6,AC,97.06826581093
2011,6,RS,122.72411758111
2012,6,AM,112.93291607776
2012,6,SE,125.93211831085
2012,6,SP,151.36459103508
2012,6,RJ,140.99935969513
2012,6,ES,127.94762804647
2012,6,MG,126.04161787877
2012,6,PE,130.05617834937
2012,6,PI,114.2705287826
2012,6,PA,110.21031195686
2012,6,RN,134.32084692794
2012,6,SC,128.59795602467
2012,6,CE,117.0042337344
2012,6,RO,141.75820829815
2012,6,GO,145.57503320403
2012,6,MS,146.35100488233
2012,6,AC,122.19608105845
2012,6,MA,86.271802746602
2012,6,BA,119.39781801281
2012,6,PB,120.38634205529
2012,6,RS,138.67446148571
2012,6,AP,133.0914319868
2012,6,PR,132.01870863537
2012,6,MT,140.59109283837
2012,6,RR,108.49101502313
2012,6,DF,223.47286222934
2012,6,AL,114.0589717046
2012,6,TO,126.61832807091
2013,6,PA,113.63717775231
2013,6,SC,134.50255871349
2013,6,ES,127.22201680405
2013,6,MG,129.75287947842
2013,6,TO,129.8821889632
2013,6,MT,144.03534642812
2013,6,BA,123.11368735327
2013,6,RR,110.29808912856
2013,6,RS,146.20620591066
2013,6,MA,92.715786005838
2013,6,PR,135.39331360955
2013,6,DF,224.37153864858
2013,6,AM,115.75531504587
2013,6,PI,122.35951743068
2013,6,SE,127.94970028903
2013,6,GO,147.3053759905
2013,6,AP,135.78847469661
2013,6,MS,148.85389255787
2013,6,AC,122.12573769152
2013,6,PE,134.97090144606
2013,6,CE,122.70951504211
2013,6,RO,148.14884928469
2013,6,AL,123.00724820817
2013,6,RJ,145.80753990807
2013,6,PB,124.27731286488
2013,6,RN,137.35449312589
2013,6,SP,153.4915965094
2014,6,MT,147.30061440307
2014,6,ES,116.93537422585
2014,6,RR,104.07255486895
2014,6,PA,115.17701412135
2014,6,PB,127.9277318408
2014,6,SE,122.66628470138
2014,6,PR,135.52144971591
2014,6,PI,125.90028283701
2014,6,AL,122.79626833003
2014,6,MS,147.0369335388
2014,6,RO,139.12877687601
2014,6,SP,152.68731768739
2014,6,PE,138.34808954721
2014,6,SC,135.07108711846
2014,6,TO,132.7485989376
2014,6,CE,128.25532295899
2014,6,RS,147.78569914143
2014,6,GO,146.41779172303
2014,6,BA,121.92839642447
2014,6,AC,116.88374075777
2014,6,MG,128.38602896973
2014,6,RJ,149.21878488836
2014,6,AM,107.98144184189
2014,6,AP,126.12068637108
2014,6,DF,222.86618817884
2014,6,MA,95.261808389119
2014,6,RN,135.68208742311
2015,6,DF,221.52208758184
2015,6,MT,147.39816341677
2015,6,TO,135.53524664636
2015,6,AC,119.27449781737
2015,6,BA,123.9480176706
2015,6,CE,132.32820949856
2015,6,RR,105.10568765394
2015,6,PA,115.10549199988
2015,6,RJ,151.68714890488
2015,6,MS,147.03371471914
2015,6,RS,146.45807713812
2015,6,AL,126.40557781638
2015,6,MA,97.358486875562
2015,6,PI,132.8276235962
2015,6,PE,140.72874746153
2015,6,RN,137.32120486664
2015,6,SC,136.65615800336
2015,6,AP,124.32362247507
2015,6,AM,110.2362237247
2015,6,MG,129.59779246716
2015,6,SE,121.08341510578
2015,6,PR,138.42417746315
2015,6,GO,146.57356441341
2015,6,ES,114.65793610325
2015,6,RO,139.50807849561
2015,6,SP,156.98293351171
2015,6,PB,131.01611735636
2016,6,MS,127.45528027504
2016,6,PR,125.60673108294
2016,6,RN,118.02822343431
2016,6,RO,119.62805196685
2016,6,PA,96.58382319415
2016,6,SC,122.31105160584
2016,6,AM,90.238186889082
2016,6,MT,128.03255013189
2016,6,SP,142.94497960694
2016,6,PE,122.59154538926
2016,6,PB,114.19779255939
2016,6,MA,86.420027921969
2016,6,AC,101.12978881487
2016,6,SE,101.3055649802
2016,6,ES,100.21453412049
2016,6,MG,115.61149663323
2016,6,BA,108.83303623917
2016,6,RR,96.471972550997
2016,6,CE,117.52587102709
2016,6,RJ,137.92140120159
2016,6,RS,131.00721623418
2016,6,AL,107.93473198497
2016,6,AP,100.36208113174
2016,6,GO,129.2535670682
2016,6,TO,124.53347114365
2016,6,DF,191.01580538145
2016,6,PI,119.18294721519
2017,6,BA,99.77204301019
2017,6,AL,97.677050923157
2017,6,RN,107.54892520801
2017,6,SE,93.993809634567
2017,6,PE,111.25298820361
2017,6,AM,85.939009917617
2017,6,MT,123.39866121358
2017,6,MA,82.348897819914
2017,6,PA,89.554286575692
2017,6,MS,122.84708464777
2017,6,RS,124.2721924423
2017,6,SC,117.37720555793
2017,6,SP,139.67592497103
2017,6,DF,174.47239300071
2017,6,PB,106.95261682021
2017,6,AC,95.910550798531
2017,6,ES,95.812916787566
2017,6,RO,111.26136434211
2017,6,MG,109.9569188039
2017,6,PI,111.36100716647
2017,6,AP,91.739688992004
2017,6,CE,106.55342575909
2017,6,RJ,130.29062401794
2017,6,GO,121.05435377558
2017,6,TO,115.78013467267
2017,6,PR,121.20341874564
2017,6,RR,93.075653065074
2018,6,AC,94.39369156203
2018,6,PI,104.86096636584
2018,6,AL,90.845491603085
2018,6,BA,93.282846882654
2018,6,ES,95.937486617222
2018,6,TO,106.35533359051
2018,6,MG,105.86897363654
2018,6,RN,99.23230747165
2018,6,RJ,121.86007906235
2018,6,CE,99.930280717391
2018,6,MT,120.98773405283
2018,6,MS,119.4454262891
2018,6,PR,115.58916912201
2018,6,GO,115.8450675137
2018,6,AP,91.870350823971
2018,6,RO,103.27818104894
2018,6,SE,91.665413816432
2018,6,RR,96.672636404687
2018,6,PB,102.57194157928
2018,6,MA,79.651194268073
2018,6,SP,138.5003782914
2018,6,RS,119.70090687938
2018,6,PA,87.394216642595
2018,6,DF,157.93270084923
2018,6,PE,104.67557862304
2018,6,AM,88.256832464895
2018,6,SC,115.00436856116
2019,6,RJ,109.26338989135
2019,6,CE,87.852978888893
2019,6,AC,87.56052527135
2019,6,RN,90.642337906473
2019,6,MS,105.75410031139
2019,6,RO,97.150073196862
2019,6,ES,95.940200201994
2019,6,RS,104.27229369426
2019,6,RR,89.022283581468
2019,6,DF,123.06838699527
2019,6,MT,109.20291063504
2019,6,PE,94.556602817899
2019,6,MG,100.46963351248
2019,6,PB,88.022983133225
2019,6,SE,89.509627319923
2019,6,SC,99.07867917067
2019,6,BA,89.156797883858
2019,6,MA,76.456061821834
2019,6,GO,107.97516486035
2019,6,PR,98.031912592342
2019,6,AM,85.598382203057
2019,6,PA,81.874757223735
2019,6,AL,82.497306504716
2019,6,PI,90.744397893602
2019,6,TO,97.8114477032
2019,6,SP,108.0013705195
2019,6,AP,86.678264098354
2020,6,ES,95.598944919314
2020,6,MT,101.25755280723
2020,6,BA,84.650371974463
2020,6,RJ,102.46945501065
2020,6,SC,95.644155835455
2020,6,DF,114.56699702978
2020,6,MS,99.307841061452
2020,6,GO,99.865196312412
2020,6,PE,89.195852997221
2020,6,CE,83.775401392761
2020,6,AP,83.926331185684
2020,6,PA,80.134920169037
2020,6,PR,93.69281343283
2020,6,MG,97.625735924173
2020,6,AM,84.117418412454
2020,6,SP,106.42565136747
2020,6,PB,82.371463121997
2020,6,RS,98.202551603249
2020,6,PI,84.143201800547
2020,6,TO,91.984186828376
2020,6,RR,85.359572504668
2020,6,AL,78.051134475575
2020,6,AC,84.021271408891
2020,6,MA,73.214310701027
2020,6,SE,88.667096475567
2020,6,RN,85.342499386202
2020,6,RO,89.254258746079
2021,6,MT,104.74913646908
2021,6,AM,89.058548180794
2021,6,RN,92.542764698309
2021,6,SP,112.92413308267
2021,6,GO,102.80255681419
2021,6,PB,92.113613401606
2021,6,SC,105.43877133712
2021,6,PI,92.985695478869
2021,6,PE,96.947430911544
2021,6,RO,91.368524765372
2021,6,ES,99.875788990889
2021,6,SE,91.803424324937
2021,6,DF,117.19775369385
2021,6,RS,98.248940971847
2021,6,AP,88.522267464866
2021,6,AL,83.843292477525
2021,6,PA,85.662874701766
2021,6,TO,94.231340017406
2021,6,MS,99.533030966821
2021,6,AC,86.484286784353
2021,6,BA,93.381459889781
2021,6,PR,100.71616867127
2021,6,CE,98.624201775032
2021,6,RJ,105.91521835908
2021,6,RR,85.016025514076
2021,6,MA,82.314475111595
2021,6,MG,101.60901410843
2022,6,SP,116.4489534339
2022,6,PB,106.55453760618
2022,6,ES,103.88418374748
2022,6,RR,89.322719173664
2022,6,MS,102.79407351679
2022,6,MA,84.604352531754
2022,6,GO,106.42845040837
2022,6,PA,87.719337222534
2022,6,MT,109.82744613894
2022,6,RS,101.24437607213
2022,6,MG,104.95800867582
2022,6,PR,103.76457514406
2022,6,TO,97.965611999281
2022,6,PI,94.16630944672
2022,6,SC,109.50237195122
2022,6,AM,91.860856979926
2022,6,AP,90.114321460598
2022,6,DF,117.50562723696
2022,6,AL,92.51617439013
2022,6,CE,101.27621859234
2022,6,AC,88.723926975684
2022,6,RN,97.781770522814
2022,6,RJ,109.12335314378
2022,6,BA,97.821856429281
2022,6,PE,103.68146377912
2022,6,RO,92.924940422349
2022,6,SE,96.801418360863
2023,6,RR,96.001276121596
2023,6,SE,94.854627034004
2023,6,AM,93.124081016448
2023,6,RJ,114.0837124788
2023,6,CE,95.278927095684
2023,6,RS,103.71044324593
2023,6,SC,105.20689586747
2023,6,MG,103.35504874257
2023,6,TO,97.87893684182
2023,6,RO,101.57240660436
2023,6,DF,119.87935683484
2023,6,BA,94.007859275798
2023,6,PA,88.237426399669
2023,6,AL,89.929499848282
2023,6,MA,76.757111869962
2023,6,PI,87.759115379909
2023,6,SP,116.37791496031
2023,6,AC,98.169575410891
2023,6,PB,89.013623114383
2023,6,PE,98.6611953538
2023,6,GO,105.93813552163
2023,6,MT,107.12069734091
2023,6,MS,104.59248376682
2023,6,AP,101.43556716491
2023,6,PR,102.562978843
2023,6,RN,92.510066902737
2023,6,ES,107.66863371876
2005,7,PB,0.0
2005,7,PR,0.0
2005,7,GO,0.0
2005,7,RR,0.0
2005,7,RS,0.0
2005,7,MG,0.0
2005,7,RJ,0.0
2005,7,SC,0.0
2005,7,SE,0.0
2005,7,AM,0.0
2005,7,PA,0.0
2005,7,RO,0.0
2005,7,BA,0.0
2005,7,MS,0.0
2005,7,SP,0.0
2005,7,DF,0.0
2005,7,MT,0.0
2005,7,PE,0.0
2005,7,ES,0.0
2005,7,TO,0.0
2005,7,CE,0.0
2005,7,AP,0.0
2005,7,MA,0.0
2005,7,,
2005,7,PI,0.0
2005,7,RN,0.0
2005,7,AC,0.0
2005,7,AL,0.0
2006,7,AC,0.0
2006,7,BA,0.0
2006,7,RO,0.0
2006,7,AP,0.0
2006,7,AM,0.0
2006,7,PI,0.0
2006,7,RR,0.0
2006,7,SE,0.0
2006,7,DF,0.0
2006,7,PB,0.0
2006,7,PR,0.0
2006,7,PA,0.0
2006,7,ES,0.0
2006,7,SP,0.0
2006,7,PE,0.0
2006,7,RN,0.0
2006,7,CE,0.0
2006,7,MA,0.0
2006,7,RS,0.0
2006,7,MT,0.0
2006,7,SC,0.0
2006,7,GO,0.0
2006,7,TO,0.0
2006,7,AL,0.0
2006,7,MG,0.0
2006,7,MS,0.0
2006,7,RJ,0.0
2006,7,,
2007,7,AL,0.0
2007,7,BA,0.0
2007,7,RN,0.0
2007,7,MS,0.0
2007,7,SE,0.0
2007,7,SP,0.0
2007,7,SC,0.0
2007,7,CE,0.0
2007,7,PI,0.0
2007,7,PB,0.0
2007,7,TO,0.0
2007,7,DF,0.0
2007,7,MG,0.0
2007,7,AP,0.0
2007,7,RR,0.0
2007,7,RS,0.0
2007,7,,
2007,7,PR,0.0
2007,7,ES,0.0
2007,7,RJ,0.0
2007,7,MA,0.0
2007,7,AC,0.0
2007,7,MT,0.0
2007,7,PA,0.0
2007,7,RO,0.0
2007,7,PE,0.0
2007,7,AM,0.0
2007,7,GO,0.0
2008,7,PA,0.0
2008,7,PR,0.0
2008,7,PB,0.0
2008,7,RR,0.0
2008,7,AC,0.0
2008,7,MS,0.0
2008,7,MT,0.0
2008,7,MA,0.0
2008,7,RN,0.0
2008,7,PE,0.0
2008,7,MG,0.0
2008,7,BA,0.0
2008,7,AM,0.0
2008,7,AP,0.0
2008,7,GO,0.0
2008,7,RJ,0.0
2008,7,AL,0.0
2008,7,,
2008,7,RO,0.0
2008,7,SE,0.0
2008,7,TO,0.0
2008,7,ES,0.0
2008,7,PI,0.0
2008,7,SP,0.0
2008,7,RS,0.0
2008,7,DF,0.0
2008,7,SC,0.0
2008,7,CE,0.0
2009,7,RN,79.513542611873
2009,7,CE,68.26741215205
2009,7,MT,92.371102698078
2009,7,MG,83.557062574422
2009,7,PI,52.569766240373
2009,7,MA,40.85155685333
2009,7,PR,84.138856232689
2009,7,AP,79.321235411556
2009,7,RO,83.87156831976
2009,7,SE,80.915036498374
2009,7,ES,90.568705714816
2009,7,AL,68.944472115656
2009,7,GO,90.610566457992
2009,7,MS,101.98665705288
2009,7,PA,59.941942726139
2009,7,SC,89.753810545728
2009,7,PB,64.804851594585
2009,7,PE,81.295878349051
2009,7,RJ,99.129404964726
2009,7,TO,72.520357168564
2009,7,AC,73.062309370714
2009,7,AM,71.04281909807
2009,7,DF,150.69939794045
2009,7,RS,94.125879777111
2009,7,SP,99.195117228649
2009,7,BA,64.898618357786
2009,7,RR,68.098619451054
2010,7,AP,86.468785379507
2010,7,GO,105.12488115836
2010,7,SC,100.10116131461
2010,7,CE,82.441551084836
2010,7,AL,81.459634275855
2010,7,PR,100.01893814999
2010,7,AM,82.24679497759
2010,7,RO,95.791690908079
2010,7,SP,114.487187171
2010,7,RN,93.926756306054
2010,7,PA,71.12620664338
2010,7,MT,105.01927105401
2010,7,MS,109.30689123504
2010,7,TO,85.361687670995
2010,7,RS,107.92948971328
2010,7,BA,81.07921248812
2010,7,DF,162.5676222492
2010,7,PI,71.304018779102
2010,7,PE,95.845220707267
2010,7,RR,75.116931088908
2010,7,AC,80.518131465908
2010,7,MG,97.074458612474
2010,7,RJ,107.93666438419
2010,7,MA,51.482655945309
2010,7,SE,93.483467495673
2010,7,ES,101.42329112887
2010,7,PB,81.495876308367
2011,7,PR,116.67988787452
2011,7,RJ,121.7887612065
2011,7,SE,107.98255129839
2011,7,RN,113.09181097065
2011,7,RO,117.78666005254
2011,7,MG,109.44524127125
2011,7,BA,102.48259014666
2011,7,ES,112.20643961553
2011,7,AM,101.70720381962
2011,7,PA,90.642854922481
2011,7,AC,97.111907553174
2011,7,PI,93.658614877398
2011,7,AP,107.63216771567
2011,7,SC,112.80378400438
2011,7,DF,190.52937608741
2011,7,MT,119.38282666778
2011,7,CE,97.204966249936
2011,7,GO,123.94575985086
2011,7,MA,69.710706152056
2011,7,PE,115.09345441743
2011,7,SP,130.09937361994
2011,7,RS,123.41137469637
2011,7,AL,98.650033817553
2011,7,TO,105.12609463219
2011,7,MS,126.90352871277
2011,7,PB,100.58279700359
2011,7,RR,93.188194464063
2012,7,AL,113.14890796696
2012,7,RJ,140.02875913394
2012,7,MG,124.35576499048
2012,7,PI,114.70813237879
2012,7,TO,126.46974593953
2012,7,MS,144.60701580144
2012,7,AC,122.06234695949
2012,7,SE,125.25981030543
2012,7,SP,150.29815481025
2012,7,PA,108.55026172288
2012,7,RO,141.28034334354
2012,7,RN,133.5583505101
2012,7,PE,129.12747558288
2012,7,AP,132.44379489323
2012,7,ES,126.07779563658
2012,7,DF,225.12720254088
2012,7,PR,131.19184552866
2012,7,RR,106.66760378596
2012,7,SC,127.57686244984
2012,7,MT,139.80601129381
2012,7,AM,111.92071256215
2012,7,CE,116.58106171214
2012,7,BA,119.01950718505
2012,7,GO,142.15127028515
2012,7,PB,120.48608044043
2012,7,RS,138.38254924074
2012,7,MA,86.227334616761
2013,7,AM,109.66548413163
2013,7,SP,148.01020271567
2013,7,ES,118.68449113734
2013,7,MS,144.71993441733
2013,7,MG,125.54683656224
2013,7,RJ,145.60385099338
2013,7,AC,119.91569463065
2013,7,RO,137.59557554794
2013,7,AP,129.51621505423
2013,7,DF,214.41671885154
2013,7,RN,132.00175224417
2013,7,CE,120.50503407386
2013,7,TO,125.65831666852
2013,7,GO,141.89127902061
2013,7,MA,92.384720665157
2013,7,MT,141.49799205748
2013,7,PB,121.82292093773
2013,7,PA,111.94042948205
2013,7,RS,141.54700049077
2013,7,BA,116.92965837788
2013,7,SC,129.58614487778
2013,7,AL,118.74181103233
2013,7,PI,119.38956700122
2013,7,PR,130.70453054408
2013,7,RR,106.27468898031
2013,7,PE,131.87854765408
2013,7,SE,122.67302526527
2014,7,RN,134.92760766435
2014,7,TO,131.04577521244
2014,7,PI,125.65459611772
2014,7,MS,144.19796179423
2014,7,AP,123.42591408847
2014,7,MA,95.133255795894
2014,7,MT,145.33465121883
2014,7,CE,127.98562128179
2014,7,DF,218.03695310429
2014,7,BA,121.41782057309
2014,7,ES,115.31416978267
2014,7,GO,144.3948711235
2014,7,RR,102.21255855885
2014,7,AL,122.29874192063
2014,7,AM,106.07389287312
2014,7,RS,147.16813383879
2014,7,SC,132.86159305548
2014,7,SE,120.86598599551
2014,7,AC,113.65255834381
2014,7,MG,127.84578465124
2014,7,RO,137.20660371478
2014,7,PR,134.9066640726
2014,7,SP,151.67042562032
2014,7,PA,113.92483294015
2014,7,PB,127.49851986049
2014,7,PE,137.92839560811
2014,7,RJ,148.67173195981
2015,7,CE,130.93214309819
2015,7,PE,138.73368636407
2015,7,SC,134.10765794764
2015,7,MT,144.43865323569
2015,7,PB,129.69906867778
2015,7,TO,133.57351137793
2015,7,AP,121.35156956171
2015,7,DF,215.96353818233
2015,7,AL,125.0169713122
2015,7,BA,122.93029554061
2015,7,GO,144.97917839327
2015,7,RJ,150.81735833132
2015,7,SP,155.01309518114
2015,7,SE,119.16313298144
2015,7,AC,117.19076107045
2015,7,MS,144.83091842104
2015,7,PA,113.16359371228
2015,7,RS,145.40454937121
2015,7,PR,137.20375618851
2015,7,RN,135.26587114252
2015,7,RR,103.17067623822
2015,7,AM,108.19871641221
2015,7,RO,137.39410158556
2015,7,MA,96.277273635147
2015,7,MG,128.18912036508
2015,7,ES,112.837033714
2015,7,PI,132.20274604342
2016,7,MA,85.833780555637
2016,7,SE,99.954143806611
2016,7,CE,116.37761258985
2016,7,RO,118.02371090356
2016,7,SP,141.24735230063
2016,7,RS,130.21849111771
2016,7,RN,116.30844104083
2016,7,AC,99.83028993972
2016,7,AL,106.44451873986
2016,7,AP,97.896190056181
2016,7,BA,107.77521597458
2016,7,PR,124.19032049184
2016,7,DF,186.44837996303
2016,7,AM,88.865965109041
2016,7,PA,95.217100187963
2016,7,PB,113.27419135049
2016,7,GO,127.55200045401
2016,7,MS,126.05352100704
2016,7,TO,122.85762560164
2016,7,PE,121.31265026031
2016,7,RR,95.347986986343
2016,7,PI,118.4080593242
